id,QID,tagSlug
5809,1992,depth-first-search
5810,1992,breadth-first-search
5811,1992,matrix
5812,1993,hash-table
5813,1993,tree
5814,1993,depth-first-search
5815,1993,breadth-first-search
5816,1993,design
5817,1994,array
5818,1994,math
5819,1994,dynamic-programming
5820,1994,bit-manipulation
5821,1994,bitmask
5822,1995,array
5823,1995,enumeration
5824,1996,array
5825,1996,stack
5826,1996,greedy
5827,1996,sorting
5828,1996,monotonic-stack
5829,1997,array
5830,1997,dynamic-programming
5831,1998,array
5832,1998,math
5833,1998,union-find
5834,1998,sorting
5835,1999,math
5836,1999,enumeration
5837,2000,two-pointers
5838,2000,string
5839,2001,array
5840,2001,hash-table
5841,2001,math
5842,2001,counting
5843,2001,number-theory
5844,2002,string
5845,2002,dynamic-programming
5846,2002,backtracking
5847,2002,bit-manipulation
5848,2002,bitmask
5849,2003,dynamic-programming
5850,2003,tree
5851,2003,depth-first-search
5852,2003,union-find
5853,2004,database
5854,2005,math
5855,2005,dynamic-programming
5856,2005,tree
5857,2005,binary-tree
5858,2005,game-theory
5859,2006,array
5860,2006,hash-table
5861,2006,counting
5862,2007,array
5863,2007,hash-table
5864,2007,greedy
5865,2007,sorting
5866,2008,array
5867,2008,binary-search
5868,2008,dynamic-programming
5869,2008,sorting
5870,2009,array
5871,2009,binary-search
5872,2010,database
5873,2011,array
5874,2011,string
5875,2011,simulation
5876,2012,array
5877,2013,array
5878,2013,hash-table
5879,2013,design
5880,2013,counting
5881,2014,string
5882,2014,backtracking
5883,2014,greedy
5884,2014,counting
5885,2014,enumeration
5886,2015,array
5887,2015,greedy
5888,2015,sorting
5889,2015,heap-priority-queue
5890,2016,array
5891,2017,array
5892,2017,matrix
5893,2017,prefix-sum
5894,2018,array
5895,2018,matrix
5896,2018,enumeration
5897,2019,array
5898,2019,math
5899,2019,string
5900,2019,dynamic-programming
5901,2019,stack
5902,2019,memoization
5903,2020,database
5904,2021,array
5905,2021,prefix-sum
5906,2021,ordered-set
5907,2022,array
5908,2022,matrix
5909,2022,simulation
5910,2023,array
5911,2023,string
5912,2024,string
5913,2024,binary-search
5914,2024,sliding-window
5915,2024,prefix-sum
5916,2025,array
5917,2025,hash-table
5918,2025,counting
5919,2025,enumeration
5920,2025,prefix-sum
5921,2026,database
5922,2027,string
5923,2027,greedy
5924,2028,array
5925,2028,math
5926,2028,simulation
5927,2029,array
5928,2029,math
5929,2029,greedy
5930,2029,counting
5931,2029,game-theory
5932,2030,string
5933,2030,stack
5934,2030,greedy
5935,2030,monotonic-stack
5936,2031,array
5937,2031,binary-search
5938,2031,divide-and-conquer
5939,2031,binary-indexed-tree
5940,2031,segment-tree
5941,2031,merge-sort
5942,2031,ordered-set
5943,2032,array
5944,2032,hash-table
5945,2033,array
5946,2033,math
5947,2033,sorting
5948,2033,matrix
5949,2034,hash-table
5950,2034,design
5951,2034,heap-priority-queue
5952,2034,data-stream
5953,2034,ordered-set
5954,2035,array
5955,2035,two-pointers
5956,2035,binary-search
5957,2035,dynamic-programming
5958,2035,bit-manipulation
5959,2035,ordered-set
5960,2035,bitmask
5961,2036,array
5962,2036,dynamic-programming
5963,2037,array
5964,2037,sorting
5965,2038,math
5966,2038,string
5967,2038,greedy
5968,2038,game-theory
5969,2039,array
5970,2039,breadth-first-search
5971,2039,graph
5972,2040,array
5973,2040,binary-search
5974,2041,database
5975,2042,string
5976,2043,array
5977,2043,hash-table
5978,2043,design
5979,2043,simulation
5980,2044,array
5981,2044,backtracking
5982,2044,bit-manipulation
5983,2045,breadth-first-search
5984,2045,graph
5985,2045,shortest-path
5986,2046,linked-list
5987,2046,two-pointers
5988,2046,sorting
5989,2047,string
5990,2048,math
5991,2048,backtracking
5992,2048,enumeration
5993,2049,array
5994,2049,tree
5995,2049,depth-first-search
5996,2049,binary-tree
5997,2050,array
5998,2050,dynamic-programming
5999,2050,graph
6000,2050,topological-sort
6001,2051,database
6002,2052,array
6003,2052,dynamic-programming
6004,2053,array
6005,2053,hash-table
6006,2053,string
6007,2053,counting
6008,2054,array
6009,2054,binary-search
6010,2054,dynamic-programming
6011,2054,sorting
6012,2054,heap-priority-queue
6013,2055,array
6014,2055,string
6015,2055,binary-search
6016,2055,prefix-sum
6017,2056,array
6018,2056,string
6019,2056,backtracking
6020,2056,simulation
6021,2057,array
6022,2058,linked-list
6023,2059,array
6024,2059,breadth-first-search
6025,2060,string
6026,2060,dynamic-programming
6027,2061,array
6028,2061,matrix
6029,2061,simulation
6030,2062,hash-table
6031,2062,string
6032,2063,math
6033,2063,string
6034,2063,dynamic-programming
6035,2063,combinatorics
6036,2064,array
6037,2064,binary-search
6038,2065,array
6039,2065,backtracking
6040,2065,graph
6041,2066,database
6042,2067,string
6043,2067,counting
6044,2067,prefix-sum
6045,2068,hash-table
6046,2068,string
6047,2068,counting
6048,2069,design
6049,2069,simulation
6050,2070,array
6051,2070,binary-search
6052,2070,sorting
6053,2071,array
6054,2071,binary-search
6055,2071,greedy
6056,2071,queue
6057,2071,sorting
6058,2071,monotonic-queue
6059,2072,database
6060,2073,array
6061,2073,queue
6062,2073,simulation
6063,2074,linked-list
6064,2075,string
6065,2075,simulation
6066,2076,union-find
6067,2076,graph
6068,2077,graph
6069,2078,array
6070,2078,greedy
6071,2079,array
6072,2080,array
6073,2080,hash-table
6074,2080,binary-search
6075,2080,design
6076,2080,segment-tree
6077,2081,math
6078,2081,enumeration
6079,2082,database
6080,2083,hash-table
6081,2083,math
6082,2083,string
6083,2083,counting
6084,2083,prefix-sum
6085,2084,database
6086,2085,array
6087,2085,hash-table
6088,2085,string
6089,2085,counting
6090,2086,string
6091,2086,dynamic-programming
6092,2086,greedy
6093,2087,array
6094,2087,greedy
6095,2087,matrix
6096,2088,array
6097,2088,dynamic-programming
6098,2088,matrix
6099,2089,array
6100,2089,binary-search
6101,2089,sorting
6102,2090,array
6103,2090,sliding-window
6104,2091,array
6105,2091,greedy
6106,2092,depth-first-search
6107,2092,breadth-first-search
6108,2092,union-find
6109,2092,graph
6110,2092,sorting
6111,2093,graph
6112,2093,shortest-path
6113,2094,array
6114,2094,hash-table
6115,2094,sorting
6116,2094,enumeration
6117,2095,linked-list
6118,2095,two-pointers
6119,2096,string
6120,2096,tree
6121,2096,depth-first-search
6122,2096,binary-tree
6123,2097,depth-first-search
6124,2097,graph
6125,2097,eulerian-circuit
6126,2098,array
6127,2098,greedy
6128,2098,sorting
6129,2099,array
6130,2099,hash-table
6131,2099,sorting
6132,2099,heap-priority-queue
6133,2100,array
6134,2100,dynamic-programming
6135,2100,prefix-sum
6136,2101,array
6137,2101,math
6138,2101,depth-first-search
6139,2101,breadth-first-search
6140,2101,graph
6141,2101,geometry
6142,2102,design
6143,2102,heap-priority-queue
6144,2102,data-stream
6145,2102,ordered-set
6146,2103,hash-table
6147,2103,string
6148,2104,array
6149,2104,stack
6150,2104,monotonic-stack
6151,2105,array
6152,2105,two-pointers
6153,2105,simulation
6154,2106,array
6155,2106,binary-search
6156,2106,sliding-window
6157,2106,prefix-sum
6158,2107,array
6159,2107,hash-table
6160,2107,sliding-window
6161,2108,array
6162,2108,two-pointers
6163,2108,string
6164,2109,array
6165,2109,string
6166,2109,simulation
6167,2110,array
6168,2110,math
6169,2110,dynamic-programming
6170,2111,array
6171,2111,binary-search
6172,2112,database
6173,2113,array
6174,2114,array
6175,2114,string
6176,2115,array
6177,2115,hash-table
6178,2115,string
6179,2115,graph
6180,2115,topological-sort
6181,2116,string
6182,2116,stack
6183,2116,greedy
6184,2117,math
6185,2118,database
6186,2119,math
6187,2120,string
6188,2120,simulation
6189,2121,array
6190,2121,hash-table
6191,2121,prefix-sum
6192,2122,array
6193,2122,hash-table
6194,2122,sorting
6195,2122,enumeration
6196,2123,array
6197,2123,graph
6198,2123,matrix
6199,2124,string
6200,2125,array
6201,2125,math
6202,2125,string
6203,2125,matrix
6204,2126,array
6205,2126,greedy
6206,2126,sorting
6207,2127,depth-first-search
6208,2127,graph
6209,2127,topological-sort
6210,2128,array
6211,2128,math
6212,2128,bit-manipulation
6213,2128,matrix
6214,2129,string
6215,2130,linked-list
6216,2130,two-pointers
6217,2130,stack
6218,2131,array
6219,2131,hash-table
6220,2131,string
6221,2131,greedy
6222,2131,counting
6223,2132,array
6224,2132,greedy
6225,2132,matrix
6226,2132,prefix-sum
6227,2133,array
6228,2133,hash-table
6229,2133,matrix
6230,2134,array
6231,2134,sliding-window
6232,2135,array
6233,2135,hash-table
6234,2135,string
6235,2135,bit-manipulation
6236,2135,sorting
6237,2136,array
6238,2136,greedy
6239,2136,sorting
6240,2137,array
6241,2137,binary-search
6242,2138,string
6243,2138,simulation
6244,2139,math
6245,2139,greedy
6246,2140,array
6247,2140,dynamic-programming
6248,2141,array
6249,2141,binary-search
6250,2141,greedy
6251,2141,sorting
6252,2142,database
6253,2143,array
6254,2143,dynamic-programming
6255,2144,array
6256,2144,greedy
6257,2144,sorting
6258,2145,array
6259,2145,prefix-sum
6260,2146,array
6261,2146,breadth-first-search
6262,2146,sorting
6263,2146,heap-priority-queue
6264,2146,matrix
6265,2147,math
6266,2147,string
6267,2147,dynamic-programming
6268,2148,array
6269,2148,sorting
6270,2149,array
6271,2149,two-pointers
6272,2149,simulation
6273,2150,array
6274,2150,hash-table
6275,2150,counting
6276,2151,array
6277,2151,backtracking
6278,2151,bit-manipulation
6279,2151,enumeration
6280,2152,array
6281,2152,hash-table
6282,2152,math
6283,2152,dynamic-programming
6284,2152,backtracking
6285,2152,bit-manipulation
6286,2152,geometry
6287,2152,bitmask
6288,2153,database
6289,2154,array
6290,2154,hash-table
6291,2154,sorting
6292,2154,simulation
6293,2155,array
6294,2156,string
6295,2156,sliding-window
6296,2156,rolling-hash
6297,2156,hash-function
6298,2157,string
6299,2157,bit-manipulation
6300,2157,union-find
6301,2158,array
6302,2158,segment-tree
6303,2158,ordered-set
6304,2159,database
6305,2160,math
6306,2160,greedy
6307,2160,sorting
6308,2161,array
6309,2161,two-pointers
6310,2161,simulation
6311,2162,math
6312,2162,enumeration
6313,2163,array
6314,2163,dynamic-programming
6315,2163,heap-priority-queue
6316,2164,array
6317,2164,sorting
6318,2165,math
6319,2165,sorting
6320,2166,array
6321,2166,hash-table
6322,2166,design
6323,2167,string
6324,2167,dynamic-programming
6325,2168,hash-table
6326,2168,string
6327,2168,rolling-hash
6328,2168,counting
6329,2168,hash-function
6330,2169,math
6331,2169,simulation
6332,2170,array
6333,2170,hash-table
6334,2170,greedy
6335,2170,counting
6336,2171,array
6337,2171,sorting
6338,2171,prefix-sum
6339,2172,array
6340,2172,dynamic-programming
6341,2172,bit-manipulation
6342,2172,bitmask
6343,2173,database
6344,2174,array
6345,2174,bit-manipulation
6346,2174,breadth-first-search
6347,2174,matrix
6348,2175,database
6349,2176,array
6350,2177,math
6351,2177,simulation
6352,2178,math
6353,2178,backtracking
6354,2178,greedy
6355,2179,array
6356,2179,binary-search
6357,2179,divide-and-conquer
6358,2179,binary-indexed-tree
6359,2179,segment-tree
6360,2179,merge-sort
6361,2179,ordered-set
6362,2180,math
6363,2180,simulation
6364,2181,linked-list
6365,2181,simulation
6366,2182,string
6367,2182,greedy
6368,2182,heap-priority-queue
6369,2182,counting
6370,2183,array
6371,2183,math
6372,2183,number-theory
6373,2184,array
6374,2184,dynamic-programming
6375,2184,bit-manipulation
6376,2184,bitmask
6377,2185,array
6378,2185,string
6379,2186,hash-table
6380,2186,string
6381,2186,counting
6382,2187,array
6383,2187,binary-search
6384,2188,array
6385,2188,dynamic-programming
6386,2189,math
6387,2189,dynamic-programming
6388,2190,array
6389,2190,hash-table
6390,2190,counting
6391,2191,array
6392,2191,sorting
6393,2192,depth-first-search
6394,2192,breadth-first-search
6395,2192,graph
6396,2192,topological-sort
6397,2193,two-pointers
6398,2193,string
6399,2193,greedy
6400,2193,binary-indexed-tree
6401,2194,string
6402,2195,array
6403,2195,math
6404,2195,greedy
6405,2195,sorting
6406,2196,array
6407,2196,hash-table
6408,2196,tree
6409,2196,depth-first-search
6410,2196,breadth-first-search
6411,2196,binary-tree
6412,2197,array
6413,2197,math
6414,2197,stack
6415,2197,number-theory
6416,2198,math
6417,2199,database
6418,2200,array
6419,2201,array
6420,2201,hash-table
6421,2201,simulation
6422,2202,array
6423,2202,greedy
6424,2203,graph
6425,2203,shortest-path
6426,2204,depth-first-search
6427,2204,breadth-first-search
6428,2204,union-find
6429,2204,graph
6430,2205,database
6431,2206,array
6432,2206,hash-table
6433,2206,bit-manipulation
6434,2206,counting
6435,2207,string
6436,2207,greedy
6437,2207,prefix-sum
6438,2208,array
6439,2208,greedy
6440,2208,heap-priority-queue
6441,2209,string
6442,2209,dynamic-programming
6443,2209,prefix-sum
6444,2210,array
6445,2211,string
6446,2211,stack
6447,2212,array
6448,2212,bit-manipulation
6449,2212,recursion
6450,2212,enumeration
6451,2213,array
6452,2213,string
6453,2213,segment-tree
6454,2213,ordered-set
6455,2214,array
6456,2214,greedy
6457,2214,prefix-sum
6458,2215,array
6459,2215,hash-table
6460,2216,array
6461,2216,stack
6462,2216,greedy
6463,2217,array
6464,2217,math
6465,2218,array
6466,2218,dynamic-programming
6467,2218,prefix-sum
6468,2219,array
6469,2219,prefix-sum
6470,2220,bit-manipulation
6471,2221,array
6472,2221,math
6473,2221,simulation
6474,2221,combinatorics
6475,2222,string
6476,2222,dynamic-programming
6477,2222,prefix-sum
6478,2223,string
6479,2223,binary-search
6480,2223,rolling-hash
6481,2223,suffix-array
6482,2223,string-matching
6483,2223,hash-function
6484,2224,string
6485,2224,greedy
6486,2225,array
6487,2225,hash-table
6488,2225,sorting
6489,2225,counting
6490,2226,array
6491,2226,binary-search
6492,2227,array
6493,2227,hash-table
6494,2227,string
6495,2227,design
6496,2227,trie
6497,2228,database
6498,2229,array
6499,2230,database
6500,2231,sorting
6501,2231,heap-priority-queue
6502,2232,string
6503,2232,enumeration
6504,2233,array
6505,2233,greedy
6506,2233,heap-priority-queue
6507,2234,array
6508,2234,two-pointers
6509,2234,binary-search
6510,2234,greedy
6511,2234,sorting
6512,2235,math
6513,2236,tree
6514,2236,binary-tree
6515,2237,array
6516,2237,prefix-sum
6517,2238,database
6518,2239,array
6519,2240,math
6520,2240,enumeration
6521,2241,array
6522,2241,greedy
6523,2241,design
6524,2242,array
6525,2242,graph
6526,2242,sorting
6527,2242,enumeration
6528,2243,string
6529,2243,simulation
6530,2244,array
6531,2244,hash-table
6532,2244,greedy
6533,2244,counting
6534,2245,array
6535,2245,matrix
6536,2245,prefix-sum
6537,2246,array
6538,2246,string
6539,2246,tree
6540,2246,depth-first-search
6541,2246,graph
6542,2246,topological-sort
6543,2247,dynamic-programming
6544,2247,bit-manipulation
6545,2247,graph
6546,2247,bitmask
6547,2248,array
6548,2248,hash-table
6549,2248,counting
6550,2249,array
6551,2249,hash-table
6552,2249,math
6553,2249,geometry
6554,2249,enumeration
6555,2250,array
6556,2250,binary-search
6557,2250,binary-indexed-tree
6558,2250,sorting
6559,2251,array
6560,2251,hash-table
6561,2251,binary-search
6562,2251,sorting
6563,2251,prefix-sum
6564,2251,ordered-set
6565,2252,database
6566,2253,database
6567,2254,hash-table
6568,2254,stack
6569,2254,design
6570,2254,ordered-set
6571,2255,array
6572,2255,string
6573,2256,array
6574,2256,prefix-sum
6575,2257,array
6576,2257,matrix
6577,2257,simulation
6578,2258,array
6579,2258,binary-search
6580,2258,breadth-first-search
6581,2258,matrix
6582,2259,string
6583,2259,greedy
6584,2259,enumeration
6585,2260,array
6586,2260,hash-table
6587,2260,sliding-window
6588,2261,array
6589,2261,hash-table
6590,2261,trie
6591,2261,rolling-hash
6592,2261,hash-function
6593,2261,enumeration
6594,2262,hash-table
6595,2262,string
6596,2262,dynamic-programming
6597,2263,dynamic-programming
6598,2263,greedy
6599,2264,string
6600,2265,tree
6601,2265,depth-first-search
6602,2265,binary-tree
6603,2266,hash-table
6604,2266,math
6605,2266,string
6606,2266,dynamic-programming
6607,2267,array
6608,2267,dynamic-programming
6609,2267,matrix
6610,2268,array
6611,2268,string
6612,2268,greedy
6613,2268,sorting
6614,2268,counting
6615,2269,math
6616,2269,string
6617,2269,sliding-window
6618,2270,array
6619,2270,prefix-sum
6620,2271,array
6621,2271,binary-search
6622,2271,greedy
6623,2271,sorting
6624,2271,prefix-sum
6625,2272,array
6626,2272,dynamic-programming
6627,2273,array
6628,2273,hash-table
6629,2273,string
6630,2273,sorting
6631,2274,array
6632,2274,sorting
6633,2275,array
6634,2275,hash-table
6635,2275,bit-manipulation
6636,2275,counting
6637,2276,design
6638,2276,segment-tree
6639,2276,ordered-set
6640,2277,array
6641,2277,tree
6642,2277,depth-first-search
6643,2277,breadth-first-search
6644,2278,string
6645,2279,array
6646,2279,greedy
6647,2279,sorting
6648,2280,array
6649,2280,math
6650,2280,geometry
6651,2280,sorting
6652,2280,number-theory
6653,2281,array
6654,2281,stack
6655,2281,monotonic-stack
6656,2281,prefix-sum
6657,2282,array
6658,2282,stack
6659,2282,matrix
6660,2282,monotonic-stack
6661,2283,hash-table
6662,2283,string
6663,2283,counting
6664,2284,array
6665,2284,hash-table
6666,2284,string
6667,2284,counting
6668,2285,greedy
6669,2285,graph
6670,2285,sorting
6671,2285,heap-priority-queue
6672,2286,binary-search
6673,2286,design
6674,2286,binary-indexed-tree
6675,2286,segment-tree
6676,2287,hash-table
6677,2287,string
6678,2287,counting
6679,2288,string
6680,2289,array
6681,2289,linked-list
6682,2289,stack
6683,2289,monotonic-stack
6684,2290,array
6685,2290,breadth-first-search
6686,2290,graph
6687,2290,heap-priority-queue
6688,2290,matrix
6689,2290,shortest-path
6690,2291,array
6691,2291,dynamic-programming
6692,2292,database
6693,2293,array
6694,2293,simulation
6695,2294,array
6696,2294,greedy
6697,2294,sorting
6698,2295,array
6699,2295,hash-table
6700,2295,simulation
6701,2296,linked-list
6702,2296,string
6703,2296,stack
6704,2296,design
6705,2296,simulation
6706,2296,doubly-linked-list
6707,2297,array
6708,2297,dynamic-programming
6709,2297,stack
6710,2297,graph
6711,2297,monotonic-stack
6712,2297,shortest-path
6713,2298,database
6714,2299,string
6715,2300,array
6716,2300,two-pointers
6717,2300,binary-search
6718,2300,sorting
6719,2301,array
6720,2301,hash-table
6721,2301,string
6722,2301,string-matching
6723,2302,array
6724,2302,binary-search
6725,2302,sliding-window
6726,2302,prefix-sum
6727,2303,array
6728,2303,simulation
6729,2304,array
6730,2304,dynamic-programming
6731,2304,matrix
6732,2305,array
6733,2305,dynamic-programming
6734,2305,backtracking
6735,2305,bit-manipulation
6736,2305,bitmask
6737,2306,array
6738,2306,hash-table
6739,2306,string
6740,2306,bit-manipulation
6741,2306,enumeration
6742,2307,array
6743,2307,depth-first-search
6744,2307,union-find
6745,2307,graph
6746,2308,database
6747,2309,hash-table
6748,2309,string
6749,2309,enumeration
6750,2310,math
6751,2310,dynamic-programming
6752,2310,greedy
6753,2310,enumeration
6754,2311,string
6755,2311,dynamic-programming
6756,2311,greedy
6757,2311,memoization
6758,2312,array
6759,2312,dynamic-programming
6760,2312,memoization
6761,2313,dynamic-programming
6762,2313,tree
6763,2313,depth-first-search
6764,2313,binary-tree
6765,2314,database
6766,2315,string
6767,2316,depth-first-search
6768,2316,breadth-first-search
6769,2316,union-find
6770,2316,graph
6771,2317,array
6772,2317,math
6773,2317,bit-manipulation
6774,2318,dynamic-programming
6775,2318,memoization
6776,2319,array
6777,2319,matrix
6778,2320,dynamic-programming
6779,2321,array
6780,2321,dynamic-programming
6781,2322,array
6782,2322,bit-manipulation
6783,2322,tree
6784,2322,depth-first-search
6785,2323,array
6786,2323,greedy
6787,2323,sorting
6788,2324,database
6789,2325,hash-table
6790,2325,string
6791,2326,array
6792,2326,linked-list
6793,2326,matrix
6794,2326,simulation
6795,2327,dynamic-programming
6796,2327,queue
6797,2327,simulation
6798,2328,array
6799,2328,dynamic-programming
6800,2328,depth-first-search
6801,2328,breadth-first-search
6802,2328,graph
6803,2328,topological-sort
6804,2328,memoization
6805,2328,matrix
6806,2329,database
6807,2330,two-pointers
6808,2330,string
6809,2331,tree
6810,2331,depth-first-search
6811,2331,binary-tree
6812,2332,array
6813,2332,two-pointers
6814,2332,binary-search
6815,2332,sorting
6816,2333,array
6817,2333,math
6818,2333,sorting
6819,2333,heap-priority-queue
6820,2334,array
6821,2334,stack
6822,2334,union-find
6823,2334,monotonic-stack
6824,2335,array
6825,2335,greedy
6826,2335,sorting
6827,2335,heap-priority-queue
6828,2336,hash-table
6829,2336,design
6830,2336,heap-priority-queue
6831,2337,two-pointers
6832,2337,string
6833,2338,math
6834,2338,dynamic-programming
6835,2338,combinatorics
6836,2338,number-theory
6837,2339,database
6838,2340,array
6839,2340,greedy
6840,2341,array
6841,2341,hash-table
6842,2341,counting
6843,2342,array
6844,2342,hash-table
6845,2342,sorting
6846,2342,heap-priority-queue
6847,2343,array
6848,2343,string
6849,2343,divide-and-conquer
6850,2343,sorting
6851,2343,heap-priority-queue
6852,2343,radix-sort
6853,2343,quickselect
6854,2344,array
6855,2344,math
6856,2344,sorting
6857,2344,heap-priority-queue
6858,2344,number-theory
6859,2345,array
6860,2345,stack
6861,2345,sorting
6862,2345,monotonic-stack
6863,2346,database
6864,2347,array
6865,2347,hash-table
6866,2347,counting
6867,2348,array
6868,2348,math
6869,2349,hash-table
6870,2349,design
6871,2349,heap-priority-queue
6872,2349,ordered-set
6873,2350,array
6874,2350,hash-table
6875,2350,greedy
6876,2351,hash-table
6877,2351,string
6878,2351,counting
6879,2352,array
6880,2352,hash-table
6881,2352,matrix
6882,2352,simulation
6883,2353,hash-table
6884,2353,design
6885,2353,heap-priority-queue
6886,2353,ordered-set
6887,2354,array
6888,2354,hash-table
6889,2354,binary-search
6890,2354,bit-manipulation
6891,2355,array
6892,2355,dynamic-programming
6893,2355,stack
6894,2355,monotonic-stack
6895,2356,database
6896,2357,array
6897,2357,hash-table
6898,2357,greedy
6899,2357,sorting
6900,2357,heap-priority-queue
6901,2357,simulation
6902,2358,array
6903,2358,math
6904,2358,binary-search
6905,2358,greedy
6906,2359,depth-first-search
6907,2359,graph
6908,2360,depth-first-search
6909,2360,graph
6910,2360,topological-sort
6911,2361,array
6912,2361,dynamic-programming
6913,2362,database
6914,2363,array
6915,2363,hash-table
6916,2363,sorting
6917,2363,ordered-set
6918,2364,array
6919,2364,hash-table
6920,2365,array
6921,2365,hash-table
6922,2365,simulation
6923,2366,array
6924,2366,math
6925,2366,greedy
6926,2367,array
6927,2367,hash-table
6928,2367,two-pointers
6929,2367,enumeration
6930,2368,array
6931,2368,hash-table
6932,2368,tree
6933,2368,depth-first-search
6934,2368,breadth-first-search
6935,2368,graph
6936,2369,array
6937,2369,dynamic-programming
6938,2370,hash-table
6939,2370,string
6940,2370,dynamic-programming
6941,2371,array
6942,2371,greedy
6943,2371,union-find
6944,2371,graph
6945,2371,topological-sort
6946,2371,sorting
6947,2371,matrix
6948,2372,database
6949,2373,array
6950,2373,matrix
6951,2374,hash-table
6952,2374,graph
6953,2375,string
6954,2375,backtracking
6955,2375,stack
6956,2375,greedy
6957,2376,math
6958,2376,dynamic-programming
6959,2377,database
6960,2378,dynamic-programming
6961,2378,tree
6962,2378,depth-first-search
6963,2379,string
6964,2379,sliding-window
6965,2380,string
6966,2380,dynamic-programming
6967,2380,simulation
6968,2381,array
6969,2381,string
6970,2381,prefix-sum
6971,2382,array
6972,2382,union-find
6973,2382,prefix-sum
6974,2382,ordered-set
6975,2383,array
6976,2383,greedy
6977,2384,hash-table
6978,2384,string
6979,2384,greedy
6980,2385,tree
6981,2385,depth-first-search
6982,2385,breadth-first-search
6983,2385,binary-tree
6984,2386,array
6985,2386,sorting
6986,2386,heap-priority-queue
6987,2387,array
6988,2387,binary-search
6989,2387,matrix
6990,2388,database
6991,2389,array
6992,2389,binary-search
6993,2389,greedy
6994,2389,sorting
6995,2389,prefix-sum
6996,2390,string
6997,2390,stack
6998,2390,simulation
6999,2391,array
7000,2391,string
7001,2391,prefix-sum
7002,2392,array
7003,2392,graph
7004,2392,topological-sort
7005,2392,matrix
7006,2393,array
7007,2393,math
7008,2393,dynamic-programming
7009,2394,database
7010,2395,array
7011,2395,hash-table
7012,2396,math
7013,2396,two-pointers
7014,2396,brainteaser
7015,2397,array
7016,2397,backtracking
7017,2397,bit-manipulation
7018,2397,matrix
7019,2397,enumeration
7020,2398,array
7021,2398,binary-search
7022,2398,queue
7023,2398,sliding-window
7024,2398,heap-priority-queue
7025,2398,prefix-sum
7026,2399,array
7027,2399,hash-table
7028,2399,string
7029,2400,math
7030,2400,dynamic-programming
7031,2400,combinatorics
7032,2401,array
7033,2401,bit-manipulation
7034,2401,sliding-window
7035,2402,array
7036,2402,sorting
7037,2402,heap-priority-queue
7038,2403,array
7039,2403,dynamic-programming
7040,2403,bit-manipulation
7041,2403,bitmask
7042,2404,array
7043,2404,hash-table
7044,2404,counting
7045,2405,hash-table
7046,2405,string
7047,2405,greedy
7048,2406,array
7049,2406,two-pointers
7050,2406,greedy
7051,2406,sorting
7052,2406,heap-priority-queue
7053,2406,prefix-sum
7054,2407,array
7055,2407,divide-and-conquer
7056,2407,dynamic-programming
7057,2407,binary-indexed-tree
7058,2407,segment-tree
7059,2407,queue
7060,2407,monotonic-queue
7061,2408,array
7062,2408,hash-table
7063,2408,string
7064,2408,design
7065,2409,math
7066,2409,string
7067,2410,array
7068,2410,two-pointers
7069,2410,greedy
7070,2410,sorting
7071,2411,array
7072,2411,binary-search
7073,2411,bit-manipulation
7074,2411,sliding-window
7075,2412,array
7076,2412,greedy
7077,2412,sorting
7078,2413,math
7079,2413,number-theory
7080,2414,string
7081,2415,tree
7082,2415,depth-first-search
7083,2415,breadth-first-search
7084,2415,binary-tree
7085,2416,array
7086,2416,string
7087,2416,trie
7088,2416,counting
7089,2417,math
7090,2417,enumeration
7091,2418,array
7092,2418,hash-table
7093,2418,string
7094,2418,sorting
7095,2419,array
7096,2419,bit-manipulation
7097,2419,brainteaser
7098,2420,array
7099,2420,dynamic-programming
7100,2420,prefix-sum
7101,2421,array
7102,2421,tree
7103,2421,union-find
7104,2421,graph
7105,2422,array
7106,2422,two-pointers
7107,2422,greedy
7108,2423,hash-table
7109,2423,string
7110,2423,counting
7111,2424,binary-search
7112,2424,union-find
7113,2424,design
7114,2424,binary-indexed-tree
7115,2424,segment-tree
7116,2424,heap-priority-queue
7117,2424,ordered-set
7118,2425,array
7119,2425,bit-manipulation
7120,2425,brainteaser
7121,2426,array
7122,2426,binary-search
7123,2426,divide-and-conquer
7124,2426,binary-indexed-tree
7125,2426,segment-tree
7126,2426,merge-sort
7127,2426,ordered-set
7128,2427,math
7129,2427,enumeration
7130,2427,number-theory
7131,2428,array
7132,2428,matrix
7133,2428,prefix-sum
7134,2429,greedy
7135,2429,bit-manipulation
7136,2430,string
7137,2430,dynamic-programming
7138,2430,rolling-hash
7139,2430,string-matching
7140,2430,hash-function
7141,2431,array
7142,2431,dynamic-programming
7143,2432,array
7144,2433,array
7145,2433,bit-manipulation
7146,2434,hash-table
7147,2434,string
7148,2434,stack
7149,2434,greedy
7150,2435,array
7151,2435,dynamic-programming
7152,2435,matrix
7153,2436,array
7154,2436,math
7155,2436,dynamic-programming
7156,2436,greedy
7157,2436,number-theory
7158,2437,string
7159,2437,enumeration
7160,2438,array
7161,2438,bit-manipulation
7162,2438,prefix-sum
7163,2439,array
7164,2439,binary-search
7165,2439,dynamic-programming
7166,2439,greedy
7167,2439,prefix-sum
7168,2440,array
7169,2440,math
7170,2440,tree
7171,2440,depth-first-search
7172,2440,enumeration
7173,2441,array
7174,2441,hash-table
7175,2442,array
7176,2442,hash-table
7177,2442,math
7178,2443,math
7179,2443,enumeration
7180,2444,array
7181,2444,queue
